replicate,term,coefficient,first_stage_converged,first_stage_iterations,first_stage_gradient_max,n_frames,n_bootstrap_clusters
96,weight_C,-0.07197916942018232,True,138,0.002109868439582052,1204,1125
96,weight_M,0.0564964512965494,True,138,0.002109868439582052,1204,1125
96,weight_S,-0.07334170284859542,True,138,0.002109868439582052,1204,1125
97,weight_C,-0.06495209583205708,True,130,0.0006257322900891094,1202,1125
97,weight_M,0.06728691873319166,True,130,0.0006257322900891094,1202,1125
97,weight_S,-0.050002604711793915,True,130,0.0006257322900891094,1202,1125
98,weight_C,0.06180425545388868,True,139,0.005826208010511813,1197,1125
98,weight_M,0.1354629950421904,True,139,0.005826208010511813,1197,1125
98,weight_S,0.0516379869431208,True,139,0.005826208010511813,1197,1125
99,weight_C,-0.16456083685591383,True,147,0.017820895913233353,1208,1125
99,weight_M,0.010871398984469004,True,147,0.017820895913233353,1208,1125
99,weight_S,-0.1256064748908436,True,147,0.017820895913233353,1208,1125
100,weight_C,-0.06450761585520196,True,149,0.009800836025974924,1189,1125
100,weight_M,0.11825685761584313,True,149,0.009800836025974924,1189,1125
100,weight_S,-0.06740331936781321,True,149,0.009800836025974924,1189,1125
101,weight_C,-0.029077993176561626,True,162,0.002636349212335881,1198,1125
101,weight_M,0.16508791173355214,True,162,0.002636349212335881,1198,1125
101,weight_S,0.017654614449829114,True,162,0.002636349212335881,1198,1125
102,weight_C,0.02187405427875949,True,144,0.001447785406121671,1210,1125
102,weight_M,0.18300901719869817,True,144,0.001447785406121671,1210,1125
102,weight_S,-0.019185782361768804,True,144,0.001447785406121671,1210,1125
103,weight_C,-0.09348226181637849,True,132,0.0013725782291440503,1193,1125
103,weight_M,0.14065854563374833,True,132,0.0013725782291440503,1193,1125
103,weight_S,-0.07079287795257776,True,132,0.0013725782291440503,1193,1125
104,weight_C,-0.17788979382557205,True,138,0.004394627594089262,1232,1125
104,weight_M,0.052986311818332715,True,138,0.004394627594089262,1232,1125
104,weight_S,-0.13068514458370226,True,138,0.004394627594089262,1232,1125
105,weight_C,-0.11432008096456261,True,147,0.00473691174698021,1200,1125
